NC;NN;D1C;D1N;D2C;D2N;D3C;D3N;D4C;D4N;MC;MN;V
Nível Territorial (Código);Nível Territorial;Brasil, Unidade da Federação e Município (Código);Brasil, Unidade da Federação e Município;Variável (Código);Variável;Ano (Código);Ano;Existência de ligação à rede geral de distribuição de água e principal forma de abastecimento de água (Código);Existência de ligação à rede geral de distribuição de água e principal forma de abastecimento de água;Unidade de Medida (Código);Unidade de Medida;Valor
6;Município;2306553;Itarema - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;12954
6;Município;2306553;Itarema - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;7354
6;Município;2306553;Itarema - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;1202
6;Município;2306553;Itarema - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;4398
6;Município;2306603;Itatira - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;6688
6;Município;2306603;Itatira - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;3443
6;Município;2306603;Itatira - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;830
6;Município;2306603;Itatira - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;2415
6;Município;2306702;Jaguaretama - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;6050
6;Município;2306702;Jaguaretama - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;4344
6;Município;2306702;Jaguaretama - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;333
6;Município;2306702;Jaguaretama - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;1373
6;Município;2306801;Jaguaribara - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;3361
6;Município;2306801;Jaguaribara - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;3111
6;Município;2306801;Jaguaribara - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;37
6;Município;2306801;Jaguaribara - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;213
6;Município;2306900;Jaguaribe - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;12399
6;Município;2306900;Jaguaribe - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;11181
6;Município;2306900;Jaguaribe - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;337
6;Município;2306900;Jaguaribe - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;881
6;Município;2307007;Jaguaruana - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;11726
6;Município;2307007;Jaguaruana - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;9574
6;Município;2307007;Jaguaruana - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;611
6;Município;2307007;Jaguaruana - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;1541
6;Município;2307106;Jardim - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;8745
6;Município;2307106;Jardim - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;4100
6;Município;2307106;Jardim - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;1184
6;Município;2307106;Jardim - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;3461
6;Município;2307205;Jati - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;2620
6;Município;2307205;Jati - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;1886
6;Município;2307205;Jati - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;181
6;Município;2307205;Jati - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;553
6;Município;2307254;Jijoca de Jericoacoara - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;8795
6;Município;2307254;Jijoca de Jericoacoara - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;6971
6;Município;2307254;Jijoca de Jericoacoara - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;635
6;Município;2307254;Jijoca de Jericoacoara - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;1189
6;Município;2307304;Juazeiro do Norte - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;97385
6;Município;2307304;Juazeiro do Norte - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;91701
6;Município;2307304;Juazeiro do Norte - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;1345
6;Município;2307304;Juazeiro do Norte - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;4339
6;Município;2307403;Jucás - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;8224
6;Município;2307403;Jucás - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;6555
6;Município;2307403;Jucás - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;312
6;Município;2307403;Jucás - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;1357
6;Município;2307502;Lavras da Mangabeira - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;10477
6;Município;2307502;Lavras da Mangabeira - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;7295
6;Município;2307502;Lavras da Mangabeira - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;936
6;Município;2307502;Lavras da Mangabeira - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;2246
6;Município;2307601;Limoeiro do Norte - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;21437
6;Município;2307601;Limoeiro do Norte - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;19598
6;Município;2307601;Limoeiro do Norte - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;623
6;Município;2307601;Limoeiro do Norte - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;1216
6;Município;2307635;Madalena - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;5603
6;Município;2307635;Madalena - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;3409
6;Município;2307635;Madalena - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;955
6;Município;2307635;Madalena - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;1239
6;Município;2307650;Maracanaú - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;79675
6;Município;2307650;Maracanaú - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;77242
6;Município;2307650;Maracanaú - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;580
6;Município;2307650;Maracanaú - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;1853
6;Município;2307700;Maranguape - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;35066
6;Município;2307700;Maranguape - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;30800
6;Município;2307700;Maranguape - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;868
6;Município;2307700;Maranguape - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;3398
6;Município;2307809;Marco - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;7594
6;Município;2307809;Marco - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;6089
6;Município;2307809;Marco - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;612
6;Município;2307809;Marco - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;893
6;Município;2307908;Martinópole - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;3698
6;Município;2307908;Martinópole - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;2686
6;Município;2307908;Martinópole - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;179
6;Município;2307908;Martinópole - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;833
6;Município;2308005;Massapê - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;12335
6;Município;2308005;Massapê - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;9475
6;Município;2308005;Massapê - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;442
6;Município;2308005;Massapê - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;2418
6;Município;2308104;Mauriti - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;14873
6;Município;2308104;Mauriti - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;9618
6;Município;2308104;Mauriti - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;924
6;Município;2308104;Mauriti - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;4331
6;Município;2308203;Meruoca - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;4824
6;Município;2308203;Meruoca - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;2798
6;Município;2308203;Meruoca - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;204
6;Município;2308203;Meruoca - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;1822
6;Município;2308302;Milagres - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;8755
6;Município;2308302;Milagres - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;5291
6;Município;2308302;Milagres - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;1669
6;Município;2308302;Milagres - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;1795
6;Município;2308351;Milhã - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;4660
6;Município;2308351;Milhã - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;2631
6;Município;2308351;Milhã - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;512
6;Município;2308351;Milhã - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;1517
6;Município;2308377;Miraíma - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;4259
6;Município;2308377;Miraíma - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;3037
6;Município;2308377;Miraíma - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;95
6;Município;2308377;Miraíma - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;1127
6;Município;2308401;Missão Velha - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;11841
6;Município;2308401;Missão Velha - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;9289
6;Município;2308401;Missão Velha - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;839
6;Município;2308401;Missão Velha - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;1713
6;Município;2308500;Mombaça - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;13653
6;Município;2308500;Mombaça - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;7831
6;Município;2308500;Mombaça - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;1716
6;Município;2308500;Mombaça - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;4106
6;Município;2308609;Monsenhor Tabosa - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;5827
6;Município;2308609;Monsenhor Tabosa - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;3894
6;Município;2308609;Monsenhor Tabosa - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;652
6;Município;2308609;Monsenhor Tabosa - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;1281
6;Município;2308708;Morada Nova - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;22663
6;Município;2308708;Morada Nova - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;19964
6;Município;2308708;Morada Nova - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;317
6;Município;2308708;Morada Nova - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;2382
6;Município;2308807;Moraújo - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;2710
6;Município;2308807;Moraújo - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;1894
6;Município;2308807;Moraújo - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;32
6;Município;2308807;Moraújo - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;784
6;Município;2308906;Morrinhos - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;7285
6;Município;2308906;Morrinhos - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;4901
6;Município;2308906;Morrinhos - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;409
6;Município;2308906;Morrinhos - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;1975
6;Município;2309003;Mucambo - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;4994
6;Município;2309003;Mucambo - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;3987
6;Município;2309003;Mucambo - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;313
6;Município;2309003;Mucambo - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;694
6;Município;2309102;Mulungu - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;3332
6;Município;2309102;Mulungu - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;1611
6;Município;2309102;Mulungu - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;353
6;Município;2309102;Mulungu - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;1368
6;Município;2309201;Nova Olinda - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;5178
6;Município;2309201;Nova Olinda - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;3862
6;Município;2309201;Nova Olinda - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;152
6;Município;2309201;Nova Olinda - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;1164
6;Município;2309300;Nova Russas - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;10843
6;Município;2309300;Nova Russas - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;9524
6;Município;2309300;Nova Russas - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;318
6;Município;2309300;Nova Russas - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;1001
6;Município;2309409;Novo Oriente - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;9816
6;Município;2309409;Novo Oriente - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;8932
6;Município;2309409;Novo Oriente - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;303
6;Município;2309409;Novo Oriente - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;581
6;Município;2309458;Ocara - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;8790
6;Município;2309458;Ocara - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;7528
6;Município;2309458;Ocara - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;257
6;Município;2309458;Ocara - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;1005
6;Município;2309508;Orós - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;7171
6;Município;2309508;Orós - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;6530
6;Município;2309508;Orós - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;183
6;Município;2309508;Orós - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;458
6;Município;2309607;Pacajus - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;24053
6;Município;2309607;Pacajus - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;14801
6;Município;2309607;Pacajus - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;1751
6;Município;2309607;Pacajus - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;7501
6;Município;2309706;Pacatuba - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;27103
6;Município;2309706;Pacatuba - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;26092
6;Município;2309706;Pacatuba - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;234
6;Município;2309706;Pacatuba - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;777
6;Município;2309805;Pacoti - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;3663
6;Município;2309805;Pacoti - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;1728
6;Município;2309805;Pacoti - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;396
6;Município;2309805;Pacoti - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;1539
6;Município;2309904;Pacujá - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;2199
6;Município;2309904;Pacujá - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;1809
6;Município;2309904;Pacujá - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;44
6;Município;2309904;Pacujá - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;346
6;Município;2310001;Palhano - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;3256
6;Município;2310001;Palhano - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;2689
6;Município;2310001;Palhano - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;42
6;Município;2310001;Palhano - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;525
6;Município;2310100;Palmácia - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;3378
6;Município;2310100;Palmácia - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;2018
6;Município;2310100;Palmácia - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;87
6;Município;2310100;Palmácia - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;1273
6;Município;2310209;Paracuru - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;12982
6;Município;2310209;Paracuru - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;3603
6;Município;2310209;Paracuru - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;1148
6;Município;2310209;Paracuru - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;8231
6;Município;2310258;Paraipaba - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;10786
6;Município;2310258;Paraipaba - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;6741
6;Município;2310258;Paraipaba - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;638
6;Município;2310258;Paraipaba - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;3407
6;Município;2310308;Parambu - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;11134
6;Município;2310308;Parambu - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72144;Possui ligação à rede geral e a utiliza como forma principal;1020;Unidades;5387
6;Município;2310308;Parambu - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72145;Possui ligação à rede geral, mas utiliza principalmente outra forma;1020;Unidades;1445
6;Município;2310308;Parambu - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72153;Não possui ligação com a rede geral;1020;Unidades;4302
6;Município;2310407;Paramoti - CE;381;Domicílios particulares permanentes ocupados;2022;2022;72129;Total;1020;Unidades;3566
